date,receipt_id,store_id,sku_id,customer_id,quantity,unit_price,total_value,channel,discount_pct,promo_id
2024-06-12,RCPT00019284,ST10,SKU02158,CUST05215,1,96.52,96.52,In-Store,0.0,NO_PROMO
2024-06-12,RCPT00019284,ST10,SKU00952,CUST05215,1,288.12,288.12,In-Store,0.0,NO_PROMO
2024-06-12,RCPT00019284,ST10,SKU00953,CUST05215,1,273.99,273.99,In-Store,0.0,NO_PROMO
2025-08-11,RCPT00019285,ST07,SKU02920,CUST01772,5,68.47,342.35,In-Store,0.0,NO_PROMO
2022-07-09,RCPT00019286,ST13,SKU04321,CUST09388,3,961.3,2883.9,In-Store,0.0,NO_PROMO
2024-02-05,RCPT00019287,ST19,SKU01679,CUST06829,1,1739.03,1739.03,Mobile App,0.0,NO_PROMO
2025-08-16,RCPT00019288,ST20,SKU02141,CUST08969,1,471.88,471.88,Online,0.0,NO_PROMO
2025-07-19,RCPT00019289,ST14,SKU00664,CUST09816,1,186.94,186.94,In-Store,0.0,NO_PROMO
2025-07-19,RCPT00019289,ST14,SKU01731,CUST09816,1,224.15,224.15,In-Store,0.0,NO_PROMO
2023-07-15,RCPT00019290,ST18,SKU02420,CUST05567,3,122.08,366.24,In-Store,0.0,NO_PROMO
2025-01-14,RCPT00019291,ST25,SKU01693,CUST03622,3,1483.29,4449.87,In-Store,0.0,NO_PROMO
2025-08-16,RCPT00019292,ST06,SKU00020,CUST01503,2,109.5,219.0,In-Store,0.0,NO_PROMO
2025-08-16,RCPT00019292,ST06,SKU03940,CUST01503,1,235.21,235.21,In-Store,0.0,NO_PROMO
2024-08-30,RCPT00019293,ST26,SKU01336,CUST03120,1,804.43,804.43,Mobile App,0.0,NO_PROMO
2025-08-25,RCPT00019294,ST28,SKU00953,CUST04361,1,273.99,273.99,Mobile App,0.0,NO_PROMO
2025-08-25,RCPT00019294,ST28,SKU01952,CUST04361,2,1332.06,2664.12,Mobile App,0.0,NO_PROMO
2025-11-27,RCPT00019295,ST18,SKU03535,CUST06659,1,178.62,178.62,In-Store,0.0,NO_PROMO
2025-08-21,RCPT00019296,ST11,SKU04321,CUST05252,4,961.3,3845.2,Mobile App,0.0,NO_PROMO
2022-06-06,RCPT00019297,ST27,SKU03947,CUST03189,1,464.65,464.65,In-Store,42.8,PROMO022
2025-09-28,RCPT00019298,ST09,SKU04318,CUST06493,1,205.5,205.5,In-Store,0.0,NO_PROMO
2025-09-28,RCPT00019298,ST09,SKU01115,CUST06493,2,124.25,248.5,In-Store,0.0,NO_PROMO
2025-09-28,RCPT00019298,ST09,SKU01935,CUST06493,1,161.94,161.94,In-Store,0.0,NO_PROMO
2025-09-28,RCPT00019298,ST09,SKU03879,CUST06493,1,2646.29,2646.29,In-Store,0.0,NO_PROMO
2022-01-10,RCPT00019299,ST29,SKU02612,CUST07056,3,450.0,1350.0,In-Store,0.0,NO_PROMO
2022-01-10,RCPT00019299,ST29,SKU04112,CUST07056,1,108.72,108.72,In-Store,0.0,NO_PROMO
2022-10-20,RCPT00019300,ST27,SKU04631,CUST04383,1,520.22,520.22,In-Store,0.0,NO_PROMO
2022-10-20,RCPT00019300,ST27,SKU04596,CUST04383,1,335.55,335.55,In-Store,0.0,NO_PROMO
2023-10-18,RCPT00019301,ST17,SKU01077,CUST02795,2,126.83,253.66,In-Store,0.0,NO_PROMO
2023-10-18,RCPT00019301,ST17,SKU00285,CUST02795,5,505.67,2528.35,In-Store,0.0,NO_PROMO
2023-10-18,RCPT00019301,ST17,SKU01729,CUST02795,2,2438.69,4877.38,In-Store,0.0,NO_PROMO
2023-10-18,RCPT00019301,ST17,SKU03535,CUST02795,1,178.62,178.62,In-Store,0.0,NO_PROMO
2023-10-18,RCPT00019301,ST17,SKU00920,CUST02795,1,114.73,114.73,In-Store,0.0,NO_PROMO
2022-12-27,RCPT00019302,ST27,SKU01775,CUST01377,1,204.15,204.15,In-Store,0.0,NO_PROMO
2025-12-16,RCPT00019303,ST10,SKU01921,CUST05604,1,64.75,64.75,In-Store,0.0,NO_PROMO
2025-12-16,RCPT00019303,ST10,SKU04321,CUST05604,1,961.3,961.3,In-Store,0.0,NO_PROMO
2025-10-28,RCPT00019304,ST05,SKU00361,CUST05294,1,150.12,150.12,In-Store,0.0,NO_PROMO
2022-06-14,RCPT00019305,ST07,SKU04321,CUST05192,2,961.3,1922.6,Mobile App,42.8,PROMO022
2022-06-14,RCPT00019305,ST07,SKU00755,CUST05192,2,120.36,240.72,Mobile App,42.8,PROMO022
2022-06-14,RCPT00019305,ST07,SKU00945,CUST05192,3,131.35,394.05,Mobile App,42.8,PROMO022
2025-08-13,RCPT00019306,ST06,SKU02488,CUST06456,2,3504.3,7008.6,In-Store,38.8,PROMO056
2025-08-13,RCPT00019306,ST06,SKU04464,CUST06456,2,281.56,563.12,In-Store,0.0,NO_PROMO
2025-08-13,RCPT00019306,ST06,SKU00177,CUST06456,1,114.65,114.65,In-Store,0.0,NO_PROMO
2025-08-13,RCPT00019306,ST06,SKU04816,CUST06456,2,90.49,180.98,In-Store,0.0,NO_PROMO
2024-07-05,RCPT00019307,ST29,SKU03274,CUST09991,1,156.95,156.95,In-Store,22.6,PROMO045
2024-07-05,RCPT00019307,ST29,SKU04931,CUST09991,2,321.18,642.36,In-Store,22.6,PROMO045
2022-11-27,RCPT00019308,ST02,SKU01466,CUST03129,5,34.29,171.45,In-Store,0.0,NO_PROMO
2022-03-15,RCPT00019309,ST09,SKU01865,CUST06906,1,1649.45,1649.45,Mobile App,0.0,NO_PROMO
2022-03-08,RCPT00019310,ST28,SKU04918,CUST02429,2,64.2,128.4,Online,41.0,PROMO076
2024-01-19,RCPT00019311,ST06,SKU02253,CUST02595,1,1411.83,1411.83,Mobile App,0.0,NO_PROMO
2022-10-17,RCPT00019312,ST11,SKU01152,CUST04369,3,486.03,1458.09,Online,0.0,NO_PROMO
2022-10-17,RCPT00019312,ST11,SKU04702,CUST04369,1,2187.66,2187.66,Online,0.0,NO_PROMO
2022-10-17,RCPT00019312,ST11,SKU03870,CUST04369,1,301.78,301.78,Online,0.0,NO_PROMO
2022-10-17,RCPT00019312,ST11,SKU02837,CUST04369,1,2677.22,2677.22,Online,0.0,NO_PROMO
2022-01-14,RCPT00019313,ST06,SKU01534,CUST09215,2,2964.57,5929.14,Online,0.0,NO_PROMO
2023-06-22,RCPT00019314,ST30,SKU01435,CUST00657,1,1037.9,1037.9,In-Store,0.0,NO_PROMO
2025-09-19,RCPT00019315,ST19,SKU02320,CUST09557,1,107.86,107.86,Mobile App,0.0,NO_PROMO
2025-11-24,RCPT00019316,ST10,SKU01847,CUST07387,1,723.74,723.74,Online,0.0,NO_PROMO
2025-09-21,RCPT00019317,ST10,SKU04157,CUST09760,4,2678.35,10713.4,Online,0.0,NO_PROMO
2024-05-08,RCPT00019318,ST06,SKU03134,CUST08491,3,196.94,590.82,Online,5.9,PROMO016
2024-05-08,RCPT00019318,ST06,SKU00934,CUST08491,3,1037.02,3111.06,Online,0.0,NO_PROMO
2024-05-08,RCPT00019318,ST06,SKU02831,CUST08491,3,2870.32,8610.96,Online,0.0,NO_PROMO
2023-06-04,RCPT00019319,ST07,SKU03292,CUST04478,1,164.03,164.03,Online,39.9,PROMO040
2025-08-24,RCPT00019320,ST28,SKU02488,CUST02970,4,3504.3,14017.2,Online,0.0,NO_PROMO
2024-07-14,RCPT00019322,ST02,SKU00813,CUST06766,1,1860.66,1860.66,In-Store,22.6,PROMO045
2025-12-14,RCPT00019323,ST29,SKU01079,CUST08408,1,125.88,125.88,Mobile App,0.0,NO_PROMO
2023-08-06,RCPT00019324,ST01,SKU04596,CUST03518,3,335.55,1006.65,In-Store,49.7,PROMO030
2025-02-27,RCPT00019325,ST22,SKU02826,CUST06380,4,438.33,1753.32,In-Store,0.0,NO_PROMO
2023-12-21,RCPT00019326,ST25,SKU04321,CUST09113,2,961.3,1922.6,In-Store,0.0,NO_PROMO
2024-08-15,RCPT00019327,ST27,SKU00190,CUST06122,1,145.42,145.42,Online,0.0,NO_PROMO
2024-08-15,RCPT00019327,ST27,SKU00896,CUST06122,2,194.43,388.86,Online,0.0,NO_PROMO
2024-08-15,RCPT00019327,ST27,SKU04321,CUST06122,3,961.3,2883.9,Online,0.0,NO_PROMO
2024-08-15,RCPT00019327,ST27,SKU02303,CUST06122,1,180.7,180.7,Online,0.0,NO_PROMO
2023-04-04,RCPT00019328,ST03,SKU00616,CUST06055,5,2580.43,12902.15,In-Store,31.1,PROMO079
2024-10-03,RCPT00019329,ST28,SKU01138,CUST03757,1,181.15,181.15,In-Store,27.0,PROMO094
2024-10-03,RCPT00019329,ST28,SKU01278,CUST03757,1,1156.55,1156.55,In-Store,27.0,PROMO094
2024-10-03,RCPT00019329,ST28,SKU03051,CUST03757,2,202.67,405.34,In-Store,27.0,PROMO094
2023-08-20,RCPT00019330,ST02,SKU03391,CUST03898,3,1440.2,4320.6,Online,12.7,PROMO010
2023-08-20,RCPT00019330,ST02,SKU03476,CUST03898,2,681.44,1362.88,Online,12.7,PROMO010
2023-08-20,RCPT00019330,ST02,SKU04359,CUST03898,1,231.83,231.83,Online,12.7,PROMO010
2022-03-07,RCPT00019331,ST18,SKU02294,CUST07631,3,61.11,183.33,Online,0.0,NO_PROMO
2022-03-07,RCPT00019331,ST18,SKU04321,CUST07631,1,961.3,961.3,Online,0.0,NO_PROMO
2025-06-05,RCPT00019332,ST03,SKU04064,CUST09601,2,3845.32,7690.64,Online,0.0,NO_PROMO
2025-06-11,RCPT00019333,ST09,SKU02655,CUST01226,1,66.91,66.91,Mobile App,0.0,NO_PROMO
2025-06-11,RCPT00019333,ST09,SKU01281,CUST01226,1,181.51,181.51,Mobile App,0.0,NO_PROMO
2025-06-11,RCPT00019333,ST09,SKU03898,CUST01226,1,196.68,196.68,Mobile App,0.0,NO_PROMO
2025-03-01,RCPT00019334,ST27,SKU04596,CUST09653,4,335.55,1342.2,In-Store,0.0,NO_PROMO
2025-03-01,RCPT00019334,ST27,SKU02123,CUST09653,1,214.95,214.95,In-Store,0.0,NO_PROMO
2024-06-19,RCPT00019335,ST18,SKU01800,CUST04191,2,144.95,289.9,Online,14.1,PROMO023
2022-10-01,RCPT00019336,ST26,SKU04492,CUST01588,1,166.43,166.43,Mobile App,0.0,NO_PROMO
2022-10-01,RCPT00019336,ST26,SKU00409,CUST01588,1,1557.01,1557.01,Mobile App,0.0,NO_PROMO
2023-05-30,RCPT00019337,ST20,SKU04613,CUST06901,3,182.83,548.49,In-Store,0.0,NO_PROMO
2023-05-30,RCPT00019337,ST20,SKU04551,CUST06901,1,2498.23,2498.23,In-Store,0.0,NO_PROMO
2023-12-18,RCPT00019338,ST27,SKU04321,CUST01066,2,961.3,1922.6,In-Store,0.0,NO_PROMO
2023-12-18,RCPT00019338,ST27,SKU00188,CUST01066,2,201.41,402.82,In-Store,0.0,NO_PROMO
2023-12-18,RCPT00019338,ST27,SKU04964,CUST01066,2,295.19,590.38,In-Store,0.0,NO_PROMO
2023-12-18,RCPT00019338,ST27,SKU04154,CUST01066,1,351.77,351.77,In-Store,0.0,NO_PROMO
2024-02-13,RCPT00019339,ST29,SKU01970,CUST08401,5,1472.18,7360.9,In-Store,0.0,NO_PROMO
2024-02-13,RCPT00019339,ST29,SKU04321,CUST08401,2,961.3,1922.6,In-Store,0.0,NO_PROMO
2023-06-15,RCPT00019340,ST08,SKU04140,CUST09307,4,331.4,1325.6,Mobile App,0.0,NO_PROMO
2025-08-01,RCPT00019341,ST12,SKU01269,CUST05932,1,2876.02,2876.02,In-Store,0.0,NO_PROMO
2023-09-16,RCPT00019342,ST17,SKU00728,CUST03357,2,3555.73,7111.46,Mobile App,0.0,NO_PROMO
2023-12-19,RCPT00019343,ST22,SKU04321,CUST08284,4,961.3,3845.2,In-Store,0.0,NO_PROMO
2023-12-19,RCPT00019343,ST22,SKU02278,CUST08284,1,531.96,531.96,In-Store,0.0,NO_PROMO
2023-07-12,RCPT00019344,ST22,SKU04345,CUST07420,2,144.23,288.46,Online,0.0,NO_PROMO
2024-09-18,RCPT00019345,ST18,SKU01414,CUST05755,1,193.44,193.44,Online,0.0,NO_PROMO
2024-09-18,RCPT00019345,ST18,SKU03482,CUST05755,4,333.71,1334.84,Online,0.0,NO_PROMO
2024-09-18,RCPT00019345,ST18,SKU04525,CUST05755,1,2000.16,2000.16,Online,0.0,NO_PROMO
2024-09-18,RCPT00019345,ST18,SKU00519,CUST05755,1,71.95,71.95,Online,0.0,NO_PROMO
2024-07-23,RCPT00019346,ST18,SKU03088,CUST00256,1,223.55,223.55,Online,0.0,NO_PROMO
2024-11-04,RCPT00019347,ST21,SKU02255,CUST08418,1,234.37,234.37,In-Store,0.0,NO_PROMO
2024-11-04,RCPT00019347,ST21,SKU03262,CUST08418,1,239.42,239.42,In-Store,0.0,NO_PROMO
2024-01-20,RCPT00019348,ST15,SKU03613,CUST00355,1,434.98,434.98,In-Store,0.0,NO_PROMO
2024-01-20,RCPT00019348,ST15,SKU03967,CUST00355,5,173.22,866.1,In-Store,0.0,NO_PROMO
2022-08-07,RCPT00019349,ST07,SKU01376,CUST04982,2,448.86,897.72,Mobile App,0.0,NO_PROMO
2022-08-07,RCPT00019349,ST07,SKU00432,CUST04982,5,1977.65,9888.25,Mobile App,0.0,NO_PROMO
2023-03-01,RCPT00019350,ST16,SKU04868,CUST05370,1,647.03,647.03,In-Store,0.0,NO_PROMO
2023-03-01,RCPT00019350,ST16,SKU04092,CUST05370,1,207.57,207.57,In-Store,0.0,NO_PROMO
2023-03-01,RCPT00019350,ST16,SKU01250,CUST05370,1,56.55,56.55,In-Store,0.0,NO_PROMO
2025-05-20,RCPT00019351,ST17,SKU00628,CUST06100,1,135.8,135.8,Mobile App,0.0,NO_PROMO
2025-05-20,RCPT00019351,ST17,SKU00169,CUST06100,2,95.37,190.74,Mobile App,0.0,NO_PROMO
2024-05-13,RCPT00019352,ST27,SKU02247,CUST04251,2,179.3,358.6,Mobile App,32.8,PROMO036
2024-05-15,RCPT00019353,ST21,SKU00125,CUST00950,2,477.75,955.5,In-Store,32.8,PROMO036
2024-05-15,RCPT00019353,ST21,SKU00044,CUST00950,2,525.77,1051.54,In-Store,32.8,PROMO036
2024-07-28,RCPT00019354,ST07,SKU02968,CUST01723,3,1011.61,3034.83,In-Store,0.0,NO_PROMO
2024-07-28,RCPT00019354,ST07,SKU03030,CUST01723,1,108.63,108.63,In-Store,0.0,NO_PROMO
2023-11-21,RCPT00019355,ST23,SKU04321,CUST05399,4,961.3,3845.2,Mobile App,0.0,NO_PROMO
2023-12-23,RCPT00019356,ST04,SKU04063,CUST08024,1,471.49,471.49,In-Store,29.9,PROMO043
2023-12-23,RCPT00019356,ST04,SKU02555,CUST08024,4,473.51,1894.04,In-Store,29.9,PROMO043
2022-03-06,RCPT00019357,ST05,SKU01420,CUST04350,1,213.65,213.65,Online,0.0,NO_PROMO
2022-03-06,RCPT00019357,ST05,SKU02737,CUST04350,3,315.14,945.42,Online,0.0,NO_PROMO
2022-03-06,RCPT00019357,ST05,SKU04182,CUST04350,4,244.93,979.72,Online,0.0,NO_PROMO
2023-06-30,RCPT00019358,ST17,SKU04105,CUST08957,1,464.78,464.78,In-Store,0.0,NO_PROMO
2023-06-08,RCPT00019359,ST24,SKU04321,CUST08904,1,961.3,961.3,In-Store,39.9,PROMO040
2023-06-08,RCPT00019359,ST24,SKU04255,CUST08904,2,285.12,570.24,In-Store,39.9,PROMO040
2022-10-30,RCPT00019360,ST29,SKU03702,CUST07995,1,473.65,473.65,Online,0.0,NO_PROMO
2022-10-30,RCPT00019360,ST29,SKU03871,CUST07995,3,35.34,106.02,Online,0.0,NO_PROMO
2024-09-17,RCPT00019361,ST25,SKU03189,CUST03886,1,300.85,300.85,Online,0.0,NO_PROMO
2024-03-01,RCPT00019362,ST28,SKU00909,CUST01888,1,403.57,403.57,In-Store,0.0,NO_PROMO
2024-03-01,RCPT00019362,ST28,SKU02105,CUST01888,1,149.15,149.15,In-Store,0.0,NO_PROMO
2024-03-01,RCPT00019362,ST28,SKU04321,CUST01888,3,961.3,2883.9,In-Store,0.0,NO_PROMO
2024-03-01,RCPT00019362,ST28,SKU04105,CUST01888,1,464.78,464.78,In-Store,0.0,NO_PROMO
2024-03-01,RCPT00019362,ST28,SKU00942,CUST01888,3,172.9,518.7,In-Store,0.0,NO_PROMO
2023-02-20,RCPT00019363,ST15,SKU04681,CUST00554,1,215.11,215.11,Mobile App,0.0,NO_PROMO
2023-02-20,RCPT00019363,ST15,SKU00848,CUST00554,2,704.92,1409.84,Mobile App,0.0,NO_PROMO
2023-02-20,RCPT00019363,ST15,SKU02812,CUST00554,1,300.07,300.07,Mobile App,0.0,NO_PROMO
2023-12-11,RCPT00019364,ST17,SKU04507,CUST08297,3,129.78,389.34,Online,0.0,NO_PROMO
2023-12-11,RCPT00019364,ST17,SKU04596,CUST08297,3,335.55,1006.65,Online,0.0,NO_PROMO
2023-12-11,RCPT00019364,ST17,SKU01313,CUST08297,2,438.16,876.32,Online,0.0,NO_PROMO
2023-12-11,RCPT00019364,ST17,SKU04666,CUST08297,1,118.07,118.07,Online,0.0,NO_PROMO
2025-02-06,RCPT00019365,ST20,SKU04783,CUST05946,1,1943.37,1943.37,In-Store,0.0,NO_PROMO
2022-06-10,RCPT00019366,ST27,SKU02796,CUST08845,2,123.09,246.18,Online,42.8,PROMO022
2022-06-10,RCPT00019366,ST27,SKU02445,CUST08845,2,122.76,245.52,Online,42.8,PROMO022
2022-05-25,RCPT00019367,ST30,SKU03397,CUST04539,3,393.07,1179.21,Mobile App,0.0,NO_PROMO
2022-05-25,RCPT00019367,ST30,SKU04321,CUST04539,1,961.3,961.3,Mobile App,0.0,NO_PROMO
2022-05-25,RCPT00019367,ST30,SKU01859,CUST04539,2,1895.5,3791.0,Mobile App,0.0,NO_PROMO
2022-05-25,RCPT00019367,ST30,SKU03552,CUST04539,1,93.62,93.62,Mobile App,0.0,NO_PROMO
2024-11-02,RCPT00019368,ST30,SKU04712,CUST00526,1,2174.66,2174.66,In-Store,0.0,NO_PROMO
2025-05-17,RCPT00019369,ST29,SKU03515,CUST08332,3,266.34,799.02,Mobile App,0.0,NO_PROMO
2025-05-17,RCPT00019369,ST29,SKU00430,CUST08332,2,146.59,293.18,Mobile App,0.0,NO_PROMO
2025-05-17,RCPT00019369,ST29,SKU02141,CUST08332,1,471.88,471.88,Mobile App,0.0,NO_PROMO
2024-07-19,RCPT00019370,ST30,SKU03965,CUST06056,1,81.54,81.54,Mobile App,22.6,PROMO045
2024-07-19,RCPT00019370,ST30,SKU04012,CUST06056,2,631.0,1262.0,Mobile App,22.6,PROMO045
2025-09-02,RCPT00019371,ST30,SKU01527,CUST04596,2,82.54,165.08,Online,0.0,NO_PROMO
2025-09-02,RCPT00019371,ST30,SKU03938,CUST04596,1,132.09,132.09,Online,0.0,NO_PROMO
2024-10-11,RCPT00019372,ST11,SKU03718,CUST03924,2,2305.93,4611.86,In-Store,0.0,NO_PROMO
2024-10-11,RCPT00019372,ST11,SKU03727,CUST03924,3,1660.93,4982.79,In-Store,0.0,NO_PROMO
2023-05-20,RCPT00019373,ST05,SKU00378,CUST02008,2,224.48,448.96,In-Store,0.0,NO_PROMO
2023-03-16,RCPT00019374,ST09,SKU03324,CUST09055,3,1776.24,5328.72,Mobile App,27.8,PROMO078
2023-03-16,RCPT00019374,ST09,SKU04627,CUST09055,1,630.47,630.47,Mobile App,7.0,PROMO002
2022-03-31,RCPT00019375,ST09,SKU03546,CUST08382,2,496.17,992.34,Online,0.0,NO_PROMO
2025-05-03,RCPT00019376,ST03,SKU03008,CUST07715,3,281.2,843.6,Mobile App,0.0,NO_PROMO
2024-08-18,RCPT00019377,ST01,SKU01420,CUST07648,3,213.65,640.95,In-Store,0.0,NO_PROMO
2022-04-11,RCPT00019378,ST27,SKU03868,CUST08107,3,115.75,347.25,In-Store,0.0,NO_PROMO
2022-04-11,RCPT00019378,ST27,SKU02000,CUST08107,5,2827.7,14138.5,In-Store,0.0,NO_PROMO
2025-04-29,RCPT00019379,ST17,SKU04626,CUST07744,1,468.52,468.52,In-Store,0.0,NO_PROMO
2025-04-29,RCPT00019379,ST17,SKU00942,CUST07744,1,172.9,172.9,In-Store,0.0,NO_PROMO
2025-12-26,RCPT00019380,ST28,SKU01014,CUST07383,2,274.5,549.0,Mobile App,0.0,NO_PROMO
2025-12-26,RCPT00019380,ST28,SKU04016,CUST07383,2,1492.65,2985.3,Mobile App,0.0,NO_PROMO
2023-05-03,RCPT00019381,ST07,SKU01523,CUST06918,3,291.48,874.44,In-Store,0.0,NO_PROMO
2023-05-03,RCPT00019381,ST07,SKU00994,CUST06918,4,602.13,2408.52,In-Store,0.0,NO_PROMO
2023-05-03,RCPT00019381,ST07,SKU00285,CUST06918,1,505.67,505.67,In-Store,0.0,NO_PROMO
2023-05-03,RCPT00019381,ST07,SKU03523,CUST06918,2,348.18,696.36,In-Store,0.0,NO_PROMO
2023-05-03,RCPT00019381,ST07,SKU03695,CUST06918,2,209.27,418.54,In-Store,0.0,NO_PROMO
2025-04-30,RCPT00019382,ST28,SKU01988,CUST04022,2,331.12,662.24,Online,0.0,NO_PROMO
2025-04-30,RCPT00019382,ST28,SKU03820,CUST04022,1,961.05,961.05,Online,10.2,PROMO003
2022-12-22,RCPT00019383,ST14,SKU02885,CUST00741,2,118.94,237.88,In-Store,0.0,NO_PROMO
2025-10-18,RCPT00019384,ST06,SKU01909,CUST08931,2,321.25,642.5,Mobile App,0.0,NO_PROMO
2025-10-18,RCPT00019384,ST06,SKU01045,CUST08931,1,451.29,451.29,Mobile App,0.0,NO_PROMO
2025-10-18,RCPT00019384,ST06,SKU00868,CUST08931,3,139.73,419.19,Mobile App,0.0,NO_PROMO
2024-12-02,RCPT00019385,ST22,SKU02001,CUST07947,2,79.68,159.36,In-Store,0.0,NO_PROMO
2024-12-02,RCPT00019385,ST22,SKU02143,CUST07947,3,88.64,265.92,In-Store,0.0,NO_PROMO
2024-08-10,RCPT00019386,ST11,SKU02129,CUST09618,1,227.28,227.28,In-Store,19.5,PROMO087
2024-08-10,RCPT00019386,ST11,SKU03215,CUST09618,1,169.43,169.43,In-Store,0.0,NO_PROMO
2023-05-26,RCPT00019387,ST15,SKU03397,CUST05407,3,393.07,1179.21,Online,0.0,NO_PROMO
2024-02-14,RCPT00019388,ST13,SKU02711,CUST08513,2,111.55,223.1,Online,0.0,NO_PROMO
2022-03-29,RCPT00019389,ST03,SKU01343,CUST00981,1,332.15,332.15,Mobile App,0.0,NO_PROMO
2024-09-04,RCPT00019390,ST21,SKU00909,CUST07953,4,403.57,1614.28,Mobile App,0.0,NO_PROMO
2024-09-04,RCPT00019390,ST21,SKU01807,CUST07953,2,288.3,576.6,Mobile App,0.0,NO_PROMO
2024-09-04,RCPT00019390,ST21,SKU01713,CUST07953,1,744.29,744.29,Mobile App,0.0,NO_PROMO
2024-09-04,RCPT00019390,ST21,SKU02231,CUST07953,2,50.54,101.08,Mobile App,0.0,NO_PROMO
2024-09-04,RCPT00019390,ST21,SKU02648,CUST07953,1,883.45,883.45,Mobile App,0.0,NO_PROMO
2022-02-06,RCPT00019391,ST27,SKU03527,CUST07789,1,419.97,419.97,In-Store,0.0,NO_PROMO
2023-05-28,RCPT00019392,ST20,SKU03148,CUST06164,2,1814.77,3629.54,Online,0.0,NO_PROMO
2024-08-22,RCPT00019393,ST03,SKU00019,CUST02405,2,394.36,788.72,Online,0.0,NO_PROMO
2022-01-24,RCPT00019394,ST07,SKU04321,CUST05590,2,961.3,1922.6,Online,0.0,NO_PROMO
2022-01-23,RCPT00019395,ST04,SKU01713,CUST06370,2,744.29,1488.58,In-Store,0.0,NO_PROMO
2025-11-07,RCPT00019396,ST07,SKU00302,CUST09191,2,299.91,599.82,In-Store,0.0,NO_PROMO
2025-11-07,RCPT00019396,ST07,SKU01895,CUST09191,2,95.13,190.26,In-Store,0.0,NO_PROMO
2025-09-10,RCPT00019397,ST04,SKU03271,CUST04423,3,587.02,1761.06,Mobile App,0.0,NO_PROMO
2024-07-22,RCPT00019398,ST25,SKU04916,CUST00427,1,1699.1,1699.1,Online,0.0,NO_PROMO
2024-07-22,RCPT00019398,ST25,SKU02930,CUST00427,1,170.16,170.16,Online,0.0,NO_PROMO
2025-05-29,RCPT00019399,ST19,SKU04166,CUST00431,2,263.67,527.34,Online,0.0,NO_PROMO
2025-05-29,RCPT00019399,ST19,SKU02024,CUST00431,2,1610.6,3221.2,Online,0.0,NO_PROMO
2023-05-18,RCPT00019400,ST07,SKU01679,CUST08679,1,1739.03,1739.03,Online,0.0,NO_PROMO
2023-05-18,RCPT00019400,ST07,SKU02087,CUST08679,3,62.98,188.94,Online,0.0,NO_PROMO
2023-05-18,RCPT00019400,ST07,SKU04321,CUST08679,3,961.3,2883.9,Online,0.0,NO_PROMO
2023-05-18,RCPT00019400,ST07,SKU00790,CUST08679,2,433.16,866.32,Online,0.0,NO_PROMO
2023-05-18,RCPT00019400,ST07,SKU00361,CUST08679,2,150.12,300.24,Online,0.0,NO_PROMO
2023-07-09,RCPT00019401,ST25,SKU01152,CUST05936,4,486.03,1944.12,In-Store,0.0,NO_PROMO
2024-06-11,RCPT00019402,ST30,SKU02504,CUST03882,1,737.52,737.52,In-Store,0.0,NO_PROMO
2024-06-11,RCPT00019402,ST30,SKU01856,CUST03882,1,195.51,195.51,In-Store,0.0,NO_PROMO
2024-08-09,RCPT00019403,ST07,SKU00677,CUST08086,3,3238.81,9716.43,In-Store,0.0,NO_PROMO
2023-12-10,RCPT00019404,ST18,SKU02036,CUST03536,3,207.39,622.17,Online,0.0,NO_PROMO
2022-08-30,RCPT00019405,ST23,SKU04267,CUST02034,1,489.41,489.41,In-Store,9.0,PROMO033
2022-08-30,RCPT00019405,ST23,SKU03151,CUST02034,4,331.86,1327.44,In-Store,9.0,PROMO033
2022-08-30,RCPT00019405,ST23,SKU02824,CUST02034,2,54.13,108.26,In-Store,9.0,PROMO033
2025-05-04,RCPT00019406,ST06,SKU04321,CUST04187,2,961.3,1922.6,In-Store,0.0,NO_PROMO
2025-05-04,RCPT00019406,ST06,SKU03149,CUST04187,1,610.58,610.58,In-Store,0.0,NO_PROMO
2023-12-30,RCPT00019407,ST14,SKU03937,CUST03269,1,235.76,235.76,In-Store,29.9,PROMO043
2024-08-18,RCPT00019408,ST30,SKU04321,CUST03138,3,961.3,2883.9,In-Store,0.0,NO_PROMO
2024-08-18,RCPT00019408,ST30,SKU00177,CUST03138,2,114.65,229.3,In-Store,0.0,NO_PROMO
2025-11-28,RCPT00019409,ST08,SKU01690,CUST09560,1,721.65,721.65,In-Store,0.0,NO_PROMO
2025-11-28,RCPT00019409,ST08,SKU02178,CUST09560,1,188.27,188.27,In-Store,0.0,NO_PROMO
2023-07-03,RCPT00019410,ST07,SKU04321,CUST01843,2,961.3,1922.6,Mobile App,0.0,NO_PROMO
2023-07-03,RCPT00019410,ST07,SKU03838,CUST01843,3,259.95,779.85,Mobile App,0.0,NO_PROMO
2023-07-03,RCPT00019410,ST07,SKU03385,CUST01843,2,153.8,307.6,Mobile App,13.4,PROMO055
2023-07-03,RCPT00019410,ST07,SKU04662,CUST01843,1,186.44,186.44,Mobile App,8.1,PROMO058
2025-04-11,RCPT00019411,ST27,SKU00953,CUST00125,1,273.99,273.99,In-Store,0.0,NO_PROMO
2022-07-19,RCPT00019412,ST27,SKU02033,CUST03194,1,939.05,939.05,In-Store,0.0,NO_PROMO
2024-03-23,RCPT00019413,ST02,SKU00365,CUST00030,1,78.0,78.0,In-Store,43.8,PROMO075
2025-06-06,RCPT00019414,ST15,SKU02355,CUST03382,3,321.17,963.51,In-Store,0.0,NO_PROMO
