week,sku_id,weekly_quantity,baseline_forecast
2025-09-16,SKU02690,0.0,3.0
2025-09-23,SKU02690,3.0,0.0
2025-09-30,SKU02690,0.0,0.0
2025-10-07,SKU02690,0.0,0.0
2025-10-14,SKU02690,0.0,0.0
2025-10-21,SKU02690,0.0,0.0
2025-10-28,SKU02690,0.0,0.0
2025-11-04,SKU02690,0.0,0.0
2025-11-11,SKU02690,0.0,0.0
2025-11-18,SKU02690,0.0,0.0
2025-11-25,SKU02690,0.0,0.0
2025-12-02,SKU02690,1.0,0.0
2025-12-09,SKU02690,5.0,0.0
2025-12-16,SKU02690,0.0,0.0
2025-12-23,SKU02690,0.0,0.0
2025-12-30,SKU02690,0.0,0.0
2025-01-07,SKU02691,0.0,0.0
2025-01-14,SKU02691,0.0,0.0
2025-01-21,SKU02691,0.0,0.0
2025-01-28,SKU02691,0.0,0.0
2025-02-04,SKU02691,0.0,0.0
2025-02-11,SKU02691,0.0,0.0
2025-02-18,SKU02691,0.0,0.0
2025-02-25,SKU02691,0.0,0.0
2025-03-04,SKU02691,0.0,0.0
2025-03-11,SKU02691,0.0,0.0
2025-03-18,SKU02691,0.0,1.0
2025-03-25,SKU02691,0.0,0.0
2025-04-01,SKU02691,0.0,5.0
2025-04-08,SKU02691,0.0,0.0
2025-04-15,SKU02691,0.0,0.0
2025-04-22,SKU02691,0.0,0.0
2025-04-29,SKU02691,0.0,0.0
2025-05-06,SKU02691,0.0,0.0
2025-05-13,SKU02691,0.0,0.0
2025-05-20,SKU02691,0.0,0.0
2025-05-27,SKU02691,0.0,0.0
2025-06-03,SKU02691,0.0,0.0
2025-06-10,SKU02691,0.0,0.0
2025-06-17,SKU02691,0.0,0.0
2025-06-24,SKU02691,0.0,0.0
2025-07-01,SKU02691,0.0,0.0
2025-07-08,SKU02691,0.0,0.0
2025-07-15,SKU02691,0.0,0.0
2025-07-22,SKU02691,0.0,0.0
2025-07-29,SKU02691,0.0,0.0
2025-08-05,SKU02691,0.0,0.0
2025-08-12,SKU02691,0.0,0.0
2025-08-19,SKU02691,0.0,0.0
2025-08-26,SKU02691,0.0,0.0
2025-09-02,SKU02691,0.0,0.0
2025-09-09,SKU02691,0.0,0.0
2025-09-16,SKU02691,0.0,0.0
2025-09-23,SKU02691,0.0,0.0
2025-09-30,SKU02691,0.0,2.0
2025-10-07,SKU02691,0.0,0.0
2025-10-14,SKU02691,0.0,0.0
2025-10-21,SKU02691,0.0,0.0
2025-10-28,SKU02691,0.0,0.0
2025-11-04,SKU02691,0.0,0.0
2025-11-11,SKU02691,0.0,0.0
2025-11-18,SKU02691,0.0,0.0
2025-11-25,SKU02691,0.0,0.0
2025-12-02,SKU02691,0.0,0.0
2025-12-09,SKU02691,0.0,0.0
2025-12-16,SKU02691,3.0,0.0
2025-12-23,SKU02691,0.0,0.0
2025-12-30,SKU02691,0.0,0.0
2025-01-07,SKU02692,4.0,2.0
2025-01-14,SKU02692,2.0,0.0
2025-01-21,SKU02692,4.0,0.0
2025-01-28,SKU02692,0.0,2.0
2025-02-04,SKU02692,0.0,3.0
2025-02-11,SKU02692,0.0,0.0
2025-02-18,SKU02692,0.0,0.0
2025-02-25,SKU02692,6.0,0.0
2025-03-04,SKU02692,1.0,0.0
2025-03-11,SKU02692,1.0,0.0
2025-03-18,SKU02692,3.0,3.0
2025-03-25,SKU02692,0.0,5.0
2025-04-01,SKU02692,0.0,0.0
2025-04-08,SKU02692,0.0,1.0
2025-04-15,SKU02692,0.0,0.0
2025-04-22,SKU02692,0.0,0.0
2025-04-29,SKU02692,0.0,0.0
2025-05-06,SKU02692,0.0,1.0
2025-05-13,SKU02692,0.0,0.0
2025-05-20,SKU02692,0.0,10.0
2025-05-27,SKU02692,0.0,1.0
2025-06-03,SKU02692,0.0,0.0
2025-06-10,SKU02692,0.0,2.0
2025-06-17,SKU02692,1.0,4.0
2025-06-24,SKU02692,0.0,0.0
2025-07-01,SKU02692,0.0,0.0
2025-07-08,SKU02692,1.0,0.0
2025-07-15,SKU02692,0.0,5.0
2025-07-22,SKU02692,0.0,0.0
2025-07-29,SKU02692,2.0,10.0
2025-08-05,SKU02692,3.0,0.0
2025-08-12,SKU02692,0.0,0.0
2025-08-19,SKU02692,1.0,0.0
2025-08-26,SKU02692,0.0,0.0
2025-09-02,SKU02692,1.0,0.0
2025-09-09,SKU02692,2.0,2.0
2025-09-16,SKU02692,3.0,1.0
2025-09-23,SKU02692,2.0,2.0
2025-09-30,SKU02692,4.0,0.0
2025-10-07,SKU02692,0.0,7.0
2025-10-14,SKU02692,0.0,0.0
2025-10-21,SKU02692,0.0,0.0
2025-10-28,SKU02692,0.0,0.0
2025-11-04,SKU02692,0.0,0.0
2025-11-11,SKU02692,3.0,4.0
2025-11-18,SKU02692,1.0,0.0
2025-11-25,SKU02692,2.0,2.0
2025-12-02,SKU02692,5.0,2.0
2025-12-09,SKU02692,0.0,0.0
2025-12-16,SKU02692,1.0,6.0
2025-12-23,SKU02692,1.0,0.0
2025-12-30,SKU02692,0.0,3.0
2025-01-07,SKU02693,0.0,0.0
2025-01-14,SKU02693,0.0,0.0
2025-01-21,SKU02693,0.0,0.0
2025-01-28,SKU02693,0.0,0.0
2025-02-04,SKU02693,0.0,0.0
2025-02-11,SKU02693,0.0,0.0
2025-02-18,SKU02693,0.0,0.0
2025-02-25,SKU02693,0.0,0.0
2025-03-04,SKU02693,0.0,0.0
2025-03-11,SKU02693,4.0,0.0
2025-03-18,SKU02693,0.0,0.0
2025-03-25,SKU02693,0.0,0.0
2025-04-01,SKU02693,0.0,0.0
2025-04-08,SKU02693,1.0,0.0
2025-04-15,SKU02693,0.0,0.0
2025-04-22,SKU02693,0.0,0.0
2025-04-29,SKU02693,0.0,0.0
2025-05-06,SKU02693,0.0,0.0
2025-05-13,SKU02693,2.0,0.0
2025-05-20,SKU02693,1.0,0.0
2025-05-27,SKU02693,0.0,0.0
2025-06-03,SKU02693,0.0,0.0
2025-06-10,SKU02693,0.0,0.0
2025-06-17,SKU02693,0.0,0.0
2025-06-24,SKU02693,0.0,0.0
2025-07-01,SKU02693,0.0,0.0
2025-07-08,SKU02693,0.0,0.0
2025-07-15,SKU02693,0.0,0.0
2025-07-22,SKU02693,0.0,0.0
2025-07-29,SKU02693,0.0,0.0
2025-08-05,SKU02693,0.0,0.0
2025-08-12,SKU02693,0.0,0.0
2025-08-19,SKU02693,7.0,0.0
2025-08-26,SKU02693,0.0,3.0
2025-09-02,SKU02693,0.0,0.0
2025-09-09,SKU02693,0.0,0.0
2025-09-16,SKU02693,0.0,0.0
2025-09-23,SKU02693,0.0,2.0
2025-09-30,SKU02693,0.0,0.0
2025-10-07,SKU02693,0.0,0.0
2025-10-14,SKU02693,0.0,0.0
2025-10-21,SKU02693,0.0,0.0
2025-10-28,SKU02693,0.0,0.0
2025-11-04,SKU02693,0.0,0.0
2025-11-11,SKU02693,0.0,0.0
2025-11-18,SKU02693,0.0,0.0
2025-11-25,SKU02693,0.0,1.0
2025-12-02,SKU02693,0.0,4.0
2025-12-09,SKU02693,0.0,2.0
2025-12-16,SKU02693,0.0,0.0
2025-12-23,SKU02693,0.0,0.0
2025-12-30,SKU02693,0.0,1.0
2025-01-07,SKU02694,2.0,0.0
2025-01-14,SKU02694,0.0,0.0
2025-01-21,SKU02694,0.0,2.0
2025-01-28,SKU02694,0.0,0.0
2025-02-04,SKU02694,0.0,2.0
2025-02-11,SKU02694,0.0,0.0
2025-02-18,SKU02694,0.0,2.0
2025-02-25,SKU02694,0.0,0.0
2025-03-04,SKU02694,3.0,0.0
2025-03-11,SKU02694,0.0,0.0
2025-03-18,SKU02694,0.0,0.0
2025-03-25,SKU02694,0.0,0.0
2025-04-01,SKU02694,0.0,0.0
2025-04-08,SKU02694,0.0,0.0
2025-04-15,SKU02694,0.0,0.0
2025-04-22,SKU02694,0.0,0.0
2025-04-29,SKU02694,0.0,0.0
2025-05-06,SKU02694,0.0,0.0
2025-05-13,SKU02694,0.0,0.0
2025-05-20,SKU02694,0.0,0.0
2025-05-27,SKU02694,0.0,0.0
2025-06-03,SKU02694,0.0,0.0
2025-06-10,SKU02694,0.0,0.0
2025-06-17,SKU02694,0.0,0.0
2025-06-24,SKU02694,0.0,0.0
2025-07-01,SKU02694,0.0,1.0
2025-07-08,SKU02694,0.0,0.0
2025-07-15,SKU02694,0.0,0.0
2025-07-22,SKU02694,0.0,0.0
2025-07-29,SKU02694,2.0,0.0
2025-08-05,SKU02694,1.0,0.0
2025-08-12,SKU02694,0.0,0.0
2025-08-19,SKU02694,0.0,0.0
2025-08-26,SKU02694,0.0,0.0
2025-09-02,SKU02694,0.0,0.0
2025-09-09,SKU02694,0.0,1.0
2025-09-16,SKU02694,0.0,0.0
2025-09-23,SKU02694,0.0,0.0
2025-09-30,SKU02694,0.0,0.0
2025-10-07,SKU02694,0.0,0.0
2025-10-14,SKU02694,0.0,0.0
2025-10-21,SKU02694,0.0,0.0
2025-10-28,SKU02694,0.0,0.0
2025-11-04,SKU02694,1.0,0.0
2025-11-11,SKU02694,0.0,0.0
2025-11-18,SKU02694,0.0,0.0
2025-11-25,SKU02694,0.0,0.0
2025-12-02,SKU02694,2.0,0.0
2025-12-09,SKU02694,0.0,0.0
2025-12-16,SKU02694,0.0,0.0
2025-12-23,SKU02694,0.0,0.0
2025-12-30,SKU02694,0.0,0.0
2025-01-07,SKU02695,0.0,0.0
2025-01-14,SKU02695,0.0,0.0
2025-01-21,SKU02695,0.0,0.0
2025-01-28,SKU02695,0.0,0.0
2025-02-04,SKU02695,0.0,0.0
2025-02-11,SKU02695,0.0,0.0
2025-02-18,SKU02695,0.0,0.0
2025-02-25,SKU02695,0.0,0.0
2025-03-04,SKU02695,0.0,0.0
2025-03-11,SKU02695,0.0,0.0
2025-03-18,SKU02695,0.0,0.0
2025-03-25,SKU02695,0.0,0.0
2025-04-01,SKU02695,0.0,0.0
2025-04-08,SKU02695,0.0,0.0
2025-04-15,SKU02695,0.0,0.0
2025-04-22,SKU02695,0.0,0.0
2025-04-29,SKU02695,0.0,0.0
2025-05-06,SKU02695,0.0,1.0
2025-05-13,SKU02695,0.0,0.0
2025-05-20,SKU02695,0.0,0.0
2025-05-27,SKU02695,0.0,0.0
2025-06-03,SKU02695,0.0,0.0
2025-06-10,SKU02695,0.0,0.0
2025-06-17,SKU02695,0.0,0.0
2025-06-24,SKU02695,0.0,0.0
2025-07-01,SKU02695,0.0,0.0
2025-07-08,SKU02695,0.0,0.0
2025-07-15,SKU02695,0.0,0.0
2025-07-22,SKU02695,0.0,1.0
2025-07-29,SKU02695,0.0,0.0
2025-08-05,SKU02695,0.0,0.0
2025-08-12,SKU02695,0.0,0.0
2025-08-19,SKU02695,0.0,0.0
2025-08-26,SKU02695,0.0,0.0
2025-09-02,SKU02695,0.0,0.0
2025-09-09,SKU02695,0.0,0.0
2025-09-16,SKU02695,0.0,0.0
2025-09-23,SKU02695,0.0,0.0
2025-09-30,SKU02695,0.0,0.0
2025-10-07,SKU02695,3.0,0.0
2025-10-14,SKU02695,0.0,1.0
2025-10-21,SKU02695,0.0,0.0
2025-10-28,SKU02695,0.0,0.0
2025-11-04,SKU02695,0.0,0.0
2025-11-11,SKU02695,0.0,0.0
2025-11-18,SKU02695,0.0,0.0
2025-11-25,SKU02695,0.0,0.0
2025-12-02,SKU02695,0.0,0.0
2025-12-09,SKU02695,0.0,0.0
2025-12-16,SKU02695,0.0,0.0
2025-12-23,SKU02695,0.0,0.0
2025-12-30,SKU02695,0.0,0.0
2025-01-07,SKU02696,0.0,0.0
2025-01-14,SKU02696,0.0,0.0
2025-01-21,SKU02696,0.0,0.0
2025-01-28,SKU02696,0.0,0.0
2025-02-04,SKU02696,0.0,0.0
2025-02-11,SKU02696,0.0,0.0
2025-02-18,SKU02696,0.0,0.0
2025-02-25,SKU02696,0.0,0.0
2025-03-04,SKU02696,0.0,4.0
2025-03-11,SKU02696,0.0,0.0
2025-03-18,SKU02696,0.0,0.0
2025-03-25,SKU02696,0.0,0.0
2025-04-01,SKU02696,0.0,0.0
2025-04-08,SKU02696,0.0,0.0
2025-04-15,SKU02696,0.0,0.0
2025-04-22,SKU02696,0.0,0.0
2025-04-29,SKU02696,0.0,0.0
2025-05-06,SKU02696,0.0,0.0
2025-05-13,SKU02696,0.0,0.0
2025-05-20,SKU02696,0.0,0.0
2025-05-27,SKU02696,0.0,0.0
2025-06-03,SKU02696,0.0,0.0
2025-06-10,SKU02696,1.0,2.0
2025-06-17,SKU02696,0.0,0.0
2025-06-24,SKU02696,0.0,0.0
2025-07-01,SKU02696,0.0,0.0
2025-07-08,SKU02696,2.0,0.0
2025-07-15,SKU02696,0.0,0.0
2025-07-22,SKU02696,0.0,0.0
2025-07-29,SKU02696,0.0,0.0
2025-08-05,SKU02696,0.0,0.0
2025-08-12,SKU02696,0.0,0.0
2025-08-19,SKU02696,0.0,0.0
2025-08-26,SKU02696,0.0,0.0
2025-09-02,SKU02696,0.0,0.0
2025-09-09,SKU02696,0.0,0.0
2025-09-16,SKU02696,0.0,0.0
2025-09-23,SKU02696,0.0,0.0
2025-09-30,SKU02696,0.0,0.0
2025-10-07,SKU02696,0.0,0.0
2025-10-14,SKU02696,0.0,0.0
2025-10-21,SKU02696,0.0,0.0
2025-10-28,SKU02696,0.0,0.0
2025-11-04,SKU02696,0.0,0.0
2025-11-11,SKU02696,0.0,0.0
2025-11-18,SKU02696,0.0,0.0
2025-11-25,SKU02696,0.0,0.0
2025-12-02,SKU02696,0.0,0.0
2025-12-09,SKU02696,0.0,0.0
2025-12-16,SKU02696,0.0,0.0
2025-12-23,SKU02696,0.0,0.0
2025-12-30,SKU02696,0.0,0.0
2025-01-07,SKU02697,0.0,0.0
2025-01-14,SKU02697,0.0,0.0
2025-01-21,SKU02697,0.0,0.0
2025-01-28,SKU02697,0.0,0.0
2025-02-04,SKU02697,0.0,0.0
2025-02-11,SKU02697,0.0,0.0
2025-02-18,SKU02697,0.0,0.0
2025-02-25,SKU02697,0.0,0.0
2025-03-04,SKU02697,0.0,0.0
2025-03-11,SKU02697,0.0,0.0
2025-03-18,SKU02697,0.0,0.0
2025-03-25,SKU02697,0.0,0.0
2025-04-01,SKU02697,0.0,0.0
2025-04-08,SKU02697,0.0,0.0
2025-04-15,SKU02697,0.0,0.0
2025-04-22,SKU02697,0.0,0.0
2025-04-29,SKU02697,0.0,0.0
2025-05-06,SKU02697,0.0,0.0
2025-05-13,SKU02697,0.0,0.0
2025-05-20,SKU02697,0.0,0.0
2025-05-27,SKU02697,0.0,0.0
2025-06-03,SKU02697,0.0,0.0
2025-06-10,SKU02697,0.0,0.0
2025-06-17,SKU02697,0.0,0.0
2025-06-24,SKU02697,0.0,0.0
2025-07-01,SKU02697,0.0,0.0
2025-07-08,SKU02697,0.0,0.0
2025-07-15,SKU02697,0.0,0.0
2025-07-22,SKU02697,0.0,0.0
2025-07-29,SKU02697,0.0,0.0
2025-08-05,SKU02697,0.0,0.0
2025-08-12,SKU02697,0.0,0.0
2025-08-19,SKU02697,0.0,0.0
2025-08-26,SKU02697,0.0,1.0
2025-09-02,SKU02697,0.0,0.0
2025-09-09,SKU02697,0.0,0.0
2025-09-16,SKU02697,0.0,0.0
2025-09-23,SKU02697,0.0,0.0
2025-09-30,SKU02697,0.0,0.0
2025-10-07,SKU02697,0.0,0.0
2025-10-14,SKU02697,0.0,0.0
2025-10-21,SKU02697,0.0,0.0
2025-10-28,SKU02697,0.0,0.0
2025-11-04,SKU02697,0.0,0.0
2025-11-11,SKU02697,0.0,0.0
2025-11-18,SKU02697,0.0,0.0
2025-11-25,SKU02697,0.0,0.0
2025-12-02,SKU02697,5.0,0.0
2025-12-09,SKU02697,0.0,0.0
2025-12-16,SKU02697,0.0,0.0
2025-12-23,SKU02697,0.0,0.0
2025-12-30,SKU02697,0.0,0.0
2025-01-07,SKU02698,0.0,0.0
2025-01-14,SKU02698,0.0,0.0
2025-01-21,SKU02698,0.0,0.0
2025-01-28,SKU02698,0.0,0.0
2025-02-04,SKU02698,0.0,0.0
2025-02-11,SKU02698,0.0,0.0
2025-02-18,SKU02698,0.0,0.0
2025-02-25,SKU02698,0.0,0.0
2025-03-04,SKU02698,0.0,0.0
2025-03-11,SKU02698,2.0,0.0
2025-03-18,SKU02698,0.0,0.0
2025-03-25,SKU02698,0.0,0.0
2025-04-01,SKU02698,0.0,0.0
2025-04-08,SKU02698,0.0,0.0
2025-04-15,SKU02698,0.0,0.0
2025-04-22,SKU02698,0.0,0.0
2025-04-29,SKU02698,0.0,0.0
2025-05-06,SKU02698,0.0,0.0
2025-05-13,SKU02698,0.0,0.0
2025-05-20,SKU02698,0.0,0.0
2025-05-27,SKU02698,0.0,1.0
2025-06-03,SKU02698,0.0,0.0
2025-06-10,SKU02698,0.0,0.0
2025-06-17,SKU02698,0.0,0.0
2025-06-24,SKU02698,0.0,0.0
2025-07-01,SKU02698,0.0,0.0
2025-07-08,SKU02698,0.0,0.0
2025-07-15,SKU02698,2.0,0.0
2025-07-22,SKU02698,0.0,0.0
2025-07-29,SKU02698,0.0,0.0
2025-08-05,SKU02698,0.0,0.0
2025-08-12,SKU02698,0.0,0.0
2025-08-19,SKU02698,0.0,0.0
2025-08-26,SKU02698,0.0,0.0
2025-09-02,SKU02698,0.0,0.0
2025-09-09,SKU02698,0.0,0.0
2025-09-16,SKU02698,0.0,0.0
2025-09-23,SKU02698,0.0,0.0
2025-09-30,SKU02698,0.0,0.0
2025-10-07,SKU02698,0.0,0.0
2025-10-14,SKU02698,0.0,0.0
2025-10-21,SKU02698,0.0,0.0
2025-10-28,SKU02698,0.0,0.0
2025-11-04,SKU02698,0.0,0.0
2025-11-11,SKU02698,0.0,0.0
2025-11-18,SKU02698,0.0,0.0
2025-11-25,SKU02698,0.0,0.0
2025-12-02,SKU02698,0.0,0.0
2025-12-09,SKU02698,0.0,0.0
2025-12-16,SKU02698,0.0,0.0
2025-12-23,SKU02698,0.0,0.0
2025-12-30,SKU02698,0.0,0.0
2025-01-07,SKU02699,0.0,0.0
2025-01-14,SKU02699,0.0,0.0
2025-01-21,SKU02699,0.0,0.0
2025-01-28,SKU02699,0.0,0.0
2025-02-04,SKU02699,0.0,0.0
2025-02-11,SKU02699,0.0,0.0
2025-02-18,SKU02699,0.0,0.0
2025-02-25,SKU02699,0.0,0.0
2025-03-04,SKU02699,0.0,0.0
2025-03-11,SKU02699,0.0,0.0
2025-03-18,SKU02699,0.0,0.0
2025-03-25,SKU02699,0.0,0.0
2025-04-01,SKU02699,0.0,0.0
2025-04-08,SKU02699,0.0,1.0
2025-04-15,SKU02699,0.0,0.0
2025-04-22,SKU02699,0.0,0.0
2025-04-29,SKU02699,0.0,0.0
2025-05-06,SKU02699,0.0,0.0
2025-05-13,SKU02699,0.0,0.0
2025-05-20,SKU02699,0.0,0.0
2025-05-27,SKU02699,0.0,0.0
2025-06-03,SKU02699,0.0,0.0
2025-06-10,SKU02699,0.0,0.0
2025-06-17,SKU02699,0.0,0.0
2025-06-24,SKU02699,0.0,0.0
2025-07-01,SKU02699,0.0,0.0
2025-07-08,SKU02699,0.0,0.0
2025-07-15,SKU02699,0.0,0.0
2025-07-22,SKU02699,0.0,0.0
2025-07-29,SKU02699,0.0,0.0
2025-08-05,SKU02699,0.0,0.0
2025-08-12,SKU02699,0.0,0.0
2025-08-19,SKU02699,0.0,0.0
2025-08-26,SKU02699,0.0,0.0
2025-09-02,SKU02699,0.0,1.0
2025-09-09,SKU02699,0.0,0.0
2025-09-16,SKU02699,0.0,0.0
2025-09-23,SKU02699,0.0,0.0
2025-09-30,SKU02699,0.0,0.0
2025-10-07,SKU02699,0.0,0.0
2025-10-14,SKU02699,1.0,0.0
2025-10-21,SKU02699,0.0,0.0
2025-10-28,SKU02699,0.0,0.0
2025-11-04,SKU02699,0.0,0.0
2025-11-11,SKU02699,0.0,0.0
2025-11-18,SKU02699,0.0,0.0
2025-11-25,SKU02699,0.0,0.0
2025-12-02,SKU02699,0.0,0.0
2025-12-09,SKU02699,0.0,0.0
2025-12-16,SKU02699,0.0,0.0
2025-12-23,SKU02699,0.0,0.0
2025-12-30,SKU02699,0.0,0.0
2025-01-07,SKU02700,0.0,0.0
2025-01-14,SKU02700,0.0,0.0
2025-01-21,SKU02700,0.0,0.0
2025-01-28,SKU02700,0.0,0.0
2025-02-04,SKU02700,0.0,0.0
2025-02-11,SKU02700,0.0,0.0
2025-02-18,SKU02700,0.0,0.0
2025-02-25,SKU02700,0.0,0.0
2025-03-04,SKU02700,0.0,0.0
2025-03-11,SKU02700,0.0,0.0
2025-03-18,SKU02700,0.0,0.0
2025-03-25,SKU02700,0.0,0.0
2025-04-01,SKU02700,1.0,0.0
2025-04-08,SKU02700,0.0,0.0
2025-04-15,SKU02700,0.0,0.0
2025-04-22,SKU02700,0.0,0.0
2025-04-29,SKU02700,0.0,0.0
2025-05-06,SKU02700,0.0,0.0
2025-05-13,SKU02700,0.0,0.0
2025-05-20,SKU02700,0.0,0.0
2025-05-27,SKU02700,0.0,0.0
2025-06-03,SKU02700,0.0,0.0
2025-06-10,SKU02700,0.0,0.0
2025-06-17,SKU02700,0.0,0.0
2025-06-24,SKU02700,0.0,0.0
2025-07-01,SKU02700,0.0,0.0
2025-07-08,SKU02700,0.0,0.0
2025-07-15,SKU02700,0.0,0.0
2025-07-22,SKU02700,0.0,0.0
2025-07-29,SKU02700,0.0,0.0
2025-08-05,SKU02700,0.0,0.0
2025-08-12,SKU02700,0.0,0.0
2025-08-19,SKU02700,0.0,0.0
2025-08-26,SKU02700,0.0,0.0
2025-09-02,SKU02700,0.0,0.0
2025-09-09,SKU02700,0.0,0.0
2025-09-16,SKU02700,0.0,0.0
2025-09-23,SKU02700,0.0,0.0
2025-09-30,SKU02700,0.0,0.0
2025-10-07,SKU02700,0.0,0.0
2025-10-14,SKU02700,0.0,0.0
2025-10-21,SKU02700,0.0,0.0
2025-10-28,SKU02700,0.0,0.0
2025-11-04,SKU02700,0.0,0.0
2025-11-11,SKU02700,0.0,0.0
2025-11-18,SKU02700,0.0,0.0
2025-11-25,SKU02700,0.0,0.0
2025-12-02,SKU02700,0.0,0.0
2025-12-09,SKU02700,0.0,0.0
2025-12-16,SKU02700,0.0,0.0
2025-12-23,SKU02700,0.0,0.0
2025-12-30,SKU02700,0.0,0.0
2025-01-07,SKU02701,0.0,0.0
2025-01-14,SKU02701,0.0,0.0
2025-01-21,SKU02701,0.0,0.0
2025-01-28,SKU02701,0.0,0.0
2025-02-04,SKU02701,0.0,0.0
2025-02-11,SKU02701,0.0,0.0
2025-02-18,SKU02701,0.0,0.0
2025-02-25,SKU02701,0.0,0.0
2025-03-04,SKU02701,0.0,0.0
2025-03-11,SKU02701,0.0,0.0
2025-03-18,SKU02701,0.0,0.0
2025-03-25,SKU02701,0.0,0.0
2025-04-01,SKU02701,0.0,0.0
2025-04-08,SKU02701,0.0,0.0
2025-04-15,SKU02701,0.0,0.0
2025-04-22,SKU02701,0.0,0.0
2025-04-29,SKU02701,0.0,0.0
2025-05-06,SKU02701,0.0,0.0
2025-05-13,SKU02701,0.0,0.0
2025-05-20,SKU02701,0.0,0.0
2025-05-27,SKU02701,0.0,0.0
2025-06-03,SKU02701,0.0,0.0
2025-06-10,SKU02701,0.0,0.0
2025-06-17,SKU02701,0.0,0.0
2025-06-24,SKU02701,0.0,0.0
2025-07-01,SKU02701,0.0,0.0
2025-07-08,SKU02701,1.0,0.0
2025-07-15,SKU02701,0.0,0.0
2025-07-22,SKU02701,1.0,0.0
2025-07-29,SKU02701,0.0,0.0
2025-08-05,SKU02701,0.0,0.0
2025-08-12,SKU02701,0.0,0.0
2025-08-19,SKU02701,0.0,0.0
2025-08-26,SKU02701,0.0,0.0
2025-09-02,SKU02701,0.0,0.0
2025-09-09,SKU02701,0.0,0.0
2025-09-16,SKU02701,0.0,0.0
2025-09-23,SKU02701,0.0,0.0
2025-09-30,SKU02701,0.0,0.0
2025-10-07,SKU02701,0.0,0.0
2025-10-14,SKU02701,0.0,0.0
2025-10-21,SKU02701,0.0,0.0
2025-10-28,SKU02701,0.0,0.0
2025-11-04,SKU02701,0.0,0.0
2025-11-11,SKU02701,0.0,0.0
2025-11-18,SKU02701,0.0,0.0
2025-11-25,SKU02701,0.0,0.0
2025-12-02,SKU02701,0.0,0.0
2025-12-09,SKU02701,0.0,0.0
2025-12-16,SKU02701,0.0,0.0
2025-12-23,SKU02701,0.0,0.0
2025-12-30,SKU02701,0.0,0.0
2025-01-07,SKU02702,0.0,0.0
2025-01-14,SKU02702,0.0,0.0
2025-01-21,SKU02702,0.0,0.0
2025-01-28,SKU02702,0.0,0.0
2025-02-04,SKU02702,1.0,0.0
2025-02-11,SKU02702,0.0,0.0
2025-02-18,SKU02702,0.0,0.0
2025-02-25,SKU02702,0.0,0.0
2025-03-04,SKU02702,0.0,0.0
2025-03-11,SKU02702,0.0,0.0
2025-03-18,SKU02702,0.0,0.0
2025-03-25,SKU02702,0.0,0.0
2025-04-01,SKU02702,0.0,0.0
2025-04-08,SKU02702,0.0,0.0
2025-04-15,SKU02702,0.0,1.0
2025-04-22,SKU02702,0.0,1.0
2025-04-29,SKU02702,0.0,0.0
2025-05-06,SKU02702,0.0,0.0
2025-05-13,SKU02702,0.0,0.0
2025-05-20,SKU02702,0.0,0.0
2025-05-27,SKU02702,0.0,0.0
2025-06-03,SKU02702,0.0,0.0
2025-06-10,SKU02702,0.0,0.0
2025-06-17,SKU02702,0.0,0.0
2025-06-24,SKU02702,0.0,0.0
2025-07-01,SKU02702,0.0,0.0
2025-07-08,SKU02702,0.0,1.0
2025-07-15,SKU02702,3.0,0.0
2025-07-22,SKU02702,0.0,0.0
2025-07-29,SKU02702,0.0,0.0
2025-08-05,SKU02702,0.0,0.0
2025-08-12,SKU02702,0.0,0.0
2025-08-19,SKU02702,0.0,0.0
2025-08-26,SKU02702,1.0,0.0
2025-09-02,SKU02702,0.0,0.0
2025-09-09,SKU02702,0.0,0.0
2025-09-16,SKU02702,0.0,0.0
2025-09-23,SKU02702,0.0,0.0
2025-09-30,SKU02702,0.0,0.0
2025-10-07,SKU02702,0.0,0.0
2025-10-14,SKU02702,0.0,0.0
2025-10-21,SKU02702,0.0,0.0
2025-10-28,SKU02702,0.0,2.0
2025-11-04,SKU02702,0.0,0.0
2025-11-11,SKU02702,0.0,0.0
2025-11-18,SKU02702,0.0,0.0
2025-11-25,SKU02702,0.0,0.0
2025-12-02,SKU02702,0.0,0.0
2025-12-09,SKU02702,0.0,0.0
2025-12-16,SKU02702,0.0,0.0
2025-12-23,SKU02702,0.0,0.0
2025-12-30,SKU02702,0.0,0.0
2025-01-07,SKU02703,0.0,0.0
2025-01-14,SKU02703,0.0,0.0
2025-01-21,SKU02703,0.0,0.0
2025-01-28,SKU02703,0.0,0.0
2025-02-04,SKU02703,0.0,0.0
2025-02-11,SKU02703,0.0,0.0
2025-02-18,SKU02703,0.0,0.0
2025-02-25,SKU02703,3.0,0.0
2025-03-04,SKU02703,0.0,2.0
2025-03-11,SKU02703,0.0,0.0
2025-03-18,SKU02703,0.0,0.0
2025-03-25,SKU02703,0.0,0.0
2025-04-01,SKU02703,0.0,0.0
2025-04-08,SKU02703,0.0,0.0
2025-04-15,SKU02703,0.0,0.0
2025-04-22,SKU02703,0.0,0.0
2025-04-29,SKU02703,0.0,0.0
2025-05-06,SKU02703,0.0,0.0
2025-05-13,SKU02703,1.0,0.0
2025-05-20,SKU02703,0.0,0.0
2025-05-27,SKU02703,0.0,0.0
2025-06-03,SKU02703,0.0,0.0
2025-06-10,SKU02703,0.0,0.0
2025-06-17,SKU02703,0.0,0.0
2025-06-24,SKU02703,0.0,0.0
