sku_id,week,lag_1,lag_2,lag_4,lag_8,lag_52,rolling_mean_4,rolling_mean_8,week_of_year,month,quarter,season,forecast_demand
SKU02042,2026-02-03,0.21106060606060603,0.19722222222222222,0.26333333333333336,0.0,0.0,0.24415404040404037,0.24707702020202021,6,2,1,Winter,0.013333333333333334
SKU02043,2026-02-03,0.13333333333333333,0.33333333333333326,0.32629851143009037,0.0,0.0,0.3413662945241892,0.5456831472620947,6,2,1,Winter,0.15544802867383514
SKU02044,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02045,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02046,2026-02-03,0.3922222222222222,0.6777777777777777,0.538888888888889,0.0,0.0,0.7118055555555554,0.8559027777777777,6,2,1,Winter,0.2944444444444444
SKU02047,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02048,2026-02-03,0.1654498264320246,0.16099475124769974,0.17553916779185916,0.0,0.0,0.15364745901736127,0.07682372950868063,6,2,1,Winter,0.19057936273927023
SKU02049,2026-02-03,0.161327456056298,0.15836277148529143,0.11343602000612311,2.0,0.0,0.1486894103085612,0.3243447051542806,6,2,1,Winter,0.3769047619047619
SKU02050,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,1.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.14721214758954312
SKU02051,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02052,2026-02-03,0.12892678995960344,0.09366402116402116,0.10337305178353429,0.0,0.0,0.10651156464331359,0.05325578232165679,6,2,1,Winter,0.08488562049898792
SKU02053,2026-02-03,0.08615286745938683,0.11388888888888889,0.10337305178353429,0.0,0.0,0.10087430094947636,0.05043715047473818,6,2,1,Winter,0.08488562049898792
SKU02054,2026-02-03,0.08615286745938683,0.19535834535834534,0.10341985127038496,0.0,0.0,0.12253473123177104,0.06126736561588553,6,2,1,Winter,0.08488562049898792
SKU02055,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02056,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02057,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,2.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.056145451829595044
SKU02058,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02059,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02060,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02061,2026-02-03,0.1742063492063492,0.08983530508781,0.06303887667238342,0.0,3.0,0.09781656938505176,0.1739082846925259,6,2,1,Winter,0.14166666666666666
SKU02062,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02063,2026-02-03,0.08615286745938683,0.12054439001580329,0.05350877192982457,0.0,0.0,0.10545935577288673,0.052729677886443366,6,2,1,Winter,0.08488562049898792
SKU02064,2026-02-03,0.12892678995960344,0.08983530508781,0.10337305178353429,0.0,0.0,0.1055543856242608,0.0527771928121304,6,2,1,Winter,0.08488562049898792
SKU02065,2026-02-03,0.1293002360656375,0.11555555555555556,0.0,0.0,0.0,0.10621394790529828,0.17810697395264913,6,2,1,Winter,0.13404975859300416
SKU02066,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02067,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02068,2026-02-03,0.1293002360656375,0.08983530508781,0.1611111111111111,0.0,0.0,0.11110809970955576,0.18055404985477788,6,2,1,Winter,0.13404975859300416
SKU02069,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02070,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,3.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.2199113849113849
SKU02071,2026-02-03,0.08615286745938683,0.07006386750747011,0.08727147994319608,0.0,2.0,0.08037402057319847,0.04018701028659923,6,2,1,Winter,0.056145451829595044
SKU02072,2026-02-03,0.08615286745938683,0.10251940562315248,0.10337305178353429,0.0,0.0,0.09803193013304226,0.04901596506652113,6,2,1,Winter,0.08488562049898792
SKU02073,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02074,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02075,2026-02-03,0.08615286745938683,0.07006386750747011,0.10955900521221398,0.0,0.0,0.08594590189045295,0.042972950945226476,6,2,1,Winter,0.08488562049898792
SKU02076,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02077,2026-02-03,0.14060606060606062,0.07006386750747011,0.145870520236445,0.0,0.0,0.13110745608298707,0.06555372804149354,6,2,1,Winter,0.19057936273927023
SKU02078,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02079,2026-02-03,0.30277777777777776,0.41388888888888886,0.5883333333333333,1.0,0.0,0.4373611111111111,0.5936805555555555,6,2,1,Winter,0.7154761904761905
SKU02080,2026-02-03,0.08615286745938683,0.07006386750747011,0.09531986531986532,0.0,0.0,0.08238611691736578,0.04119305845868289,6,2,1,Winter,0.08488562049898792
SKU02081,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02082,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02083,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02084,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02085,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02086,2026-02-03,0.09000000000000001,0.08333333333333333,0.18055555555555552,0.0,0.0,0.16902777777777778,0.4595138888888889,6,2,1,Winter,0.1571146953405018
SKU02087,2026-02-03,0.0,0.08983530508781,0.06303887667238342,0.0,0.0,0.054264982083464454,0.15213249104173224,6,2,1,Winter,0.13404975859300416
SKU02088,2026-02-03,0.26136363636363635,0.13833333333333334,0.4611111111111111,2.0,2.0,0.2874242424242424,0.3937121212121212,6,2,1,Winter,0.7222222222222222
SKU02089,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02090,2026-02-03,0.08615286745938683,0.023778133821993466,0.0848301128778907,0.0,0.0,0.06819224538550296,0.03409612269275148,6,2,1,Winter,0.08488562049898792
SKU02091,2026-02-03,0.08615286745938683,0.12054439001580329,0.145870520236445,0.0,0.0,0.12854979284954185,0.06427489642477091,6,2,1,Winter,0.19057936273927023
SKU02092,2026-02-03,0.7638888888888888,0.5626027676027675,0.0,0.0,0.0,0.3583424908424908,0.6791712454212454,6,2,1,Winter,0.8522222222222221
SKU02093,2026-02-03,0.08615286745938683,0.07006386750747011,0.1700793650793651,0.0,0.0,0.13382195825148888,0.06691097912574444,6,2,1,Winter,0.19057936273927023
SKU02094,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02095,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02096,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,1.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.14721214758954312
SKU02097,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02098,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.0845013149507899,0.04225065747539495,6,2,1,Winter,0.08488562049898792
SKU02099,2026-02-03,0.17888627048624553,0.13205115190625233,0.05623244429180122,0.0,0.0,0.10707024444885256,0.17853512222442627,6,2,1,Winter,0.13404975859300416
SKU02100,2026-02-03,0.1293002360656375,0.08983530508781,0.06440101146856764,1.0,0.0,0.09590473707202765,0.1729523685360138,6,2,1,Winter,0.028851466128527885
SKU02101,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02102,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02103,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.11527568050972871,0.057637840254864355,6,2,1,Winter,0.08488562049898792
SKU02104,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02105,2026-02-03,0.09710239651416123,0.1810143377773327,0.75,0.0,0.0,0.41730696135065126,0.20865348067532563,6,2,1,Winter,0.04090909090909091
SKU02106,2026-02-03,0.12487602957278833,0.07006386750747011,0.0848301128778907,0.0,0.0,0.0894444693352225,0.04472223466761125,6,2,1,Winter,0.08488562049898792
SKU02107,2026-02-03,0.161327456056298,0.15246720795588833,0.06652437515319579,0.0,0.0,0.10343398233653209,0.30171699116826606,6,2,1,Winter,0.17680327573641955
SKU02108,2026-02-03,0.11211170030237723,0.06616150341839015,0.1724129251892073,0.0,0.0,0.10090628256053841,0.42545314128026923,6,2,1,Winter,0.11251237321935159
SKU02109,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02110,2026-02-03,0.08615286745938683,0.10251940562315248,0.10337305178353429,0.0,0.0,0.09803193013304226,0.04901596506652113,6,2,1,Winter,0.08488562049898792
SKU02111,2026-02-03,0.17888627048624553,0.2222222222222222,0.04285714285714285,0.0,0.0,0.1616858533358471,0.20584292666792353,6,2,1,Winter,0.013333333333333334
SKU02112,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02113,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02114,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02115,2026-02-03,0.17888627048624553,0.13205115190625233,0.05623244429180122,0.0,1.0,0.12242656457150404,0.186213282285752,6,2,1,Winter,0.2978042328042328
SKU02116,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02117,2026-02-03,0.1293002360656375,0.08983530508781,0.06440101146856764,1.0,0.0,0.09590473707202765,0.1729523685360138,6,2,1,Winter,0.028851466128527885
SKU02118,2026-02-03,0.08615286745938683,0.12054439001580329,0.145870520236445,0.0,0.0,0.12854979284954185,0.06427489642477091,6,2,1,Winter,0.19057936273927023
SKU02119,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02120,2026-02-03,0.12487602957278833,0.07006386750747011,0.0848301128778907,0.0,0.0,0.0894444693352225,0.04472223466761125,6,2,1,Winter,0.08488562049898792
SKU02121,2026-02-03,0.08615286745938683,0.21023088023088024,0.0848301128778907,0.0,0.0,0.11480543198772467,0.05740271599386233,6,2,1,Winter,0.08488562049898792
SKU02122,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02123,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02124,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02125,2026-02-03,0.08615286745938683,0.12054439001580329,0.145870520236445,0.0,0.0,0.12854979284954185,0.06427489642477091,6,2,1,Winter,0.19057936273927023
SKU02126,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02127,2026-02-03,0.4305555555555555,0.10037037037037037,0.21666666666666667,2.0,0.0,0.23634259259259258,0.3681712962962963,6,2,1,Winter,0.3769047619047619
SKU02128,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02129,2026-02-03,0.08615286745938683,0.07006386750747011,0.10337305178353429,0.0,0.0,0.09124353770754502,0.04562176885377251,6,2,1,Winter,0.08488562049898792
SKU02130,2026-02-03,0.1293002360656375,0.08983530508781,0.06303887667238342,0.0,0.0,0.08659004109987384,0.16829502054993692,6,2,1,Winter,0.13404975859300416
SKU02131,2026-02-03,0.1293002360656375,0.07846291904752235,0.12773490426325804,0.0,0.0,0.10697599875663577,0.17848799937831789,6,2,1,Winter,0.13404975859300416
SKU02132,2026-02-03,0.11211170030237723,0.16099475124769974,0.21384976831621738,3.0,0.0,0.14989057761603897,0.4499452888080195,6,2,1,Winter,0.2
SKU02133,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02134,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02135,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02136,2026-02-03,0.17397735558552047,0.15836277148529143,0.145870520236445,0.0,0.0,0.1599605102484473,0.07998025512422363,6,2,1,Winter,0.19057936273927023
SKU02137,2026-02-03,0.1293002360656375,0.21611111111111111,0.06303887667238342,0.0,0.0,0.11815899260569909,0.18407949630284956,6,2,1,Winter,0.13404975859300416
SKU02138,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02139,2026-02-03,0.08615286745938683,0.07006386750747011,0.0,0.0,0.0,0.05855615058739945,0.029278075293699725,6,2,1,Winter,0.08488562049898792
SKU02140,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02141,2026-02-03,4.286666666666667,3.5138888888888884,5.283333333333333,9.0,7.0,4.0675,5.9087499999999995,6,2,1,Winter,5.995
SKU02142,2026-02-03,0.1293002360656375,0.07846291904752235,0.12773490426325804,0.0,0.0,0.10697599875663577,0.17848799937831789,6,2,1,Winter,0.13404975859300416
SKU02143,2026-02-03,0.1293002360656375,0.08983530508781,0.06303887667238342,0.0,0.0,0.08659004109987384,0.16829502054993692,6,2,1,Winter,0.13404975859300416
SKU02144,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02145,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02146,2026-02-03,0.08615286745938683,0.07006386750747011,0.10955900521221398,0.0,0.0,0.08594590189045295,0.042972950945226476,6,2,1,Winter,0.08488562049898792
SKU02147,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02148,2026-02-03,0.08615286745938683,0.07006386750747011,0.31666666666666665,0.0,0.0,0.1377228172540661,0.06886140862703305,6,2,1,Winter,0.19057936273927023
SKU02149,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02150,2026-02-03,0.18587898384947052,0.22646591970121382,0.3138888888888889,0.0,0.0,0.2097099707593587,0.10485498537967936,6,2,1,Winter,0.19057936273927023
SKU02151,2026-02-03,0.33097883597883604,0.12833333333333333,0.4333333333333333,1.0,0.0,0.3433002645502645,0.5466501322751323,6,2,1,Winter,0.32611111111111113
SKU02152,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02153,2026-02-03,0.08615286745938683,0.1141799860979296,0.0848301128778907,0.0,0.0,0.090792708454487,0.0453963542272435,6,2,1,Winter,0.08488562049898792
SKU02154,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02155,2026-02-03,0.26136363636363635,0.1438888888888889,0.29777777777777775,2.0,1.0,0.2090909090909091,0.35454545454545455,6,2,1,Winter,0.16666666666666666
SKU02156,2026-02-03,0.08615286745938683,0.1141799860979296,0.0848301128778907,0.0,0.0,0.090792708454487,0.0453963542272435,6,2,1,Winter,0.08488562049898792
SKU02157,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02158,2026-02-03,0.12487602957278833,0.07006386750747011,0.0848301128778907,0.0,0.0,0.0894444693352225,0.04472223466761125,6,2,1,Winter,0.08488562049898792
SKU02159,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02160,2026-02-03,0.08615286745938683,0.023778133821993466,0.0848301128778907,0.0,0.0,0.06819224538550296,0.03409612269275148,6,2,1,Winter,0.08488562049898792
SKU02161,2026-02-03,0.12892678995960344,0.08983530508781,0.10337305178353429,0.0,0.0,0.1055543856242608,0.0527771928121304,6,2,1,Winter,0.08488562049898792
SKU02162,2026-02-03,0.08615286745938683,0.12054439001580329,0.05350877192982457,0.0,0.0,0.10545935577288673,0.052729677886443366,6,2,1,Winter,0.08488562049898792
SKU02163,2026-02-03,0.08615286745938683,0.07006386750747011,0.10337305178353429,0.0,0.0,0.09124353770754502,0.04562176885377251,6,2,1,Winter,0.08488562049898792
SKU02164,2026-02-03,0.161327456056298,0.15246720795588833,0.06652437515319579,0.0,0.0,0.10343398233653209,0.30171699116826606,6,2,1,Winter,0.17680327573641955
SKU02165,2026-02-03,0.13333333333333333,0.33333333333333326,0.32629851143009037,0.0,0.0,0.3413662945241892,0.5456831472620947,6,2,1,Winter,0.15544802867383514
SKU02166,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02167,2026-02-03,1.4277777777777778,0.9361111111111111,0.30277777777777776,7.0,1.0,0.6770833333333333,1.2135416666666667,6,2,1,Winter,2.5194444444444444
SKU02168,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02169,2026-02-03,0.17397735558552047,0.10037037037037037,0.10341985127038496,0.0,1.0,0.12074385951631071,0.06037192975815536,6,2,1,Winter,0.14721214758954312
SKU02170,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02171,2026-02-03,0.12892678995960344,0.08983530508781,0.10337305178353429,0.0,0.0,0.1055543856242608,0.0527771928121304,6,2,1,Winter,0.08488562049898792
SKU02172,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02173,2026-02-03,0.08615286745938683,0.07006386750747011,0.09531986531986532,0.0,0.0,0.08238611691736578,0.04119305845868289,6,2,1,Winter,0.08488562049898792
SKU02174,2026-02-03,0.08615286745938683,0.12054439001580329,0.145870520236445,0.0,0.0,0.12854979284954185,0.06427489642477091,6,2,1,Winter,0.19057936273927023
SKU02175,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02176,2026-02-03,1.1555555555555557,1.0444444444444445,0.35555555555555557,3.0,1.0,0.701388888888889,1.3506944444444444,6,2,1,Winter,1.4305555555555556
SKU02177,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02178,2026-02-03,0.06574074074074074,0.23327709327709328,0.041666666666666664,1.0,0.0,0.11332264782059057,0.18166132391029527,6,2,1,Winter,0.028851466128527885
SKU02179,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02180,2026-02-03,0.17397735558552047,0.15836277148529143,0.145870520236445,0.0,0.0,0.1599605102484473,0.07998025512422363,6,2,1,Winter,0.19057936273927023
SKU02181,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02182,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02183,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02184,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,1.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.14721214758954312
SKU02185,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,2.0,0.0845013149507899,0.04225065747539495,6,2,1,Winter,0.056145451829595044
SKU02186,2026-02-03,0.11211170030237723,0.06616150341839015,0.1724129251892073,0.0,0.0,0.10090628256053841,0.42545314128026923,6,2,1,Winter,0.11251237321935159
SKU02187,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02188,2026-02-03,0.8755555555555555,0.2742857142857143,0.17553916779185916,0.0,0.0,0.3594966320577477,0.17974831602887384,6,2,1,Winter,0.17381517532842677
SKU02189,2026-02-03,0.19444444444444445,0.15836277148529143,0.11343602000612311,2.0,0.0,0.1569686574055978,0.32848432870279887,6,2,1,Winter,0.3769047619047619
SKU02190,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02191,2026-02-03,0.08615286745938683,0.07006386750747011,0.29333333333333333,0.0,0.0,0.1387336080949948,0.0693668040474974,6,2,1,Winter,0.19057936273927023
SKU02192,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02193,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02194,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02195,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02196,2026-02-03,0.6333333333333333,1.2666666666666666,0.2388888888888889,0.0,0.0,0.7083333333333333,0.9791666666666666,6,2,1,Winter,0.42499999999999993
SKU02197,2026-02-03,0.12487602957278833,0.07006386750747011,0.0848301128778907,0.0,0.0,0.0894444693352225,0.04472223466761125,6,2,1,Winter,0.08488562049898792
SKU02198,2026-02-03,0.08615286745938683,0.07006386750747011,0.10862050012710266,0.0,5.0,0.08571127561917512,0.04285563780958756,6,2,1,Winter,0.0
SKU02199,2026-02-03,0.06388888888888888,0.7596825396825398,0.11398278281732813,0.0,0.0,0.2569730526850415,0.3784865263425208,6,2,1,Winter,0.0
SKU02200,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
SKU02201,2026-02-03,0.255,0.23595238095238094,0.16772429261559696,0.0,0.0,0.19897472394755003,0.224487361973775,6,2,1,Winter,0.013333333333333334
SKU02202,2026-02-03,0.1293002360656375,0.08983530508781,0.06440101146856764,1.0,0.0,0.09590473707202765,0.1729523685360138,6,2,1,Winter,0.028851466128527885
SKU02203,2026-02-03,0.12892678995960344,0.08983530508781,0.10337305178353429,0.0,0.0,0.1055543856242608,0.0527771928121304,6,2,1,Winter,0.08488562049898792
SKU02204,2026-02-03,0.161327456056298,0.15836277148529143,0.11398278281732813,0.0,0.0,0.13100275242758166,0.3155013762137908,6,2,1,Winter,0.10555555555555556
SKU02205,2026-02-03,0.08615286745938683,0.07006386750747011,0.0848301128778907,0.0,0.0,0.07976367880687213,0.039881839403436065,6,2,1,Winter,0.08488562049898792
